,name,product,EEG_Features,Label
448,Sachin,1,"[-0.1199513  -0.1103471  -0.08443784 -0.08923986 -0.11843049 -0.07876824
 -0.06332244 -0.04734355 -0.05280153 -0.06756934 -0.06062542 -0.04978335
 -0.03942528 -0.04000653 -0.04877598 -0.05750537 -0.0485863  -0.04276051
 -0.04088771 -0.04733038 -0.08463762 -0.0575026  -0.04931091 -0.06146326
  0.00844159 -0.06690185 -0.05939801 -0.04883642 -0.05317251 -0.05983534
 -0.05487529 -0.04056414 -0.03010236 -0.04078989 -0.04977215 -0.06207011
 -0.05141035 -0.04421533 -0.05162896 -0.06115986 -0.0819366  -0.06744898
 -0.05704272 -0.06866389 -0.09511367 -0.59280525 -0.35716787 -0.34052581
 -0.4235494  -0.51910828 -0.04381697 -0.03332852 -0.0340605  -0.04817689
 -0.05922387 -0.09692198 -0.10547673 -0.10204435 -0.1144273  -0.11128601
 -0.08016043 -0.05124395 -0.04509639 -0.05597708 -0.0734622  -0.07649505
 -0.07208519 -0.04571214 -0.04432443 -0.05656701]",1
449,Sachin,2,"[-1.04029635e-01 -8.30669187e-02 -7.35986930e-02 -1.03920244e-01
 -1.11275508e-01 -7.89258754e-02 -6.19076767e-02 -4.57507048e-02
 -5.42306212e-02 -6.13236322e-02 -5.75861855e-02 -4.84922215e-02
 -3.71282087e-02 -4.31293347e-02 -4.49089120e-02 -6.30853628e-02
 -5.34851531e-02 -4.16368143e-02 -4.64400472e-02 -4.95783466e-02
 -7.67917446e-02 -4.96514728e-02 -2.91189007e-02 -7.26952576e-02
 -3.27141565e-03 -6.58340234e-02 -5.86655520e-02 -4.75354192e-02
 -5.22754105e-02 -5.57739112e-02 -6.16398290e-02 -5.09709526e-02
 -4.20098276e-02 -4.81863802e-02 -5.29795443e-02 -6.23042455e-02
 -5.09547557e-02 -4.41707081e-02 -5.00791737e-02 -5.91038150e-02
 -8.03351770e-02 -6.76427000e-02 -5.33540098e-02 -6.68377748e-02
 -9.10646485e-02 -5.15513946e-01 -4.81629122e-01 -4.33019150e-01
 -4.09106053e-01 -5.53217890e-01 -5.22666800e-04 -3.21563228e-03
 -3.54613563e-02 -5.02677726e-02 -5.64922912e-02 -9.34890586e-02
 -1.02878548e-01 -1.01544629e-01 -1.15857569e-01 -1.09776590e-01
 -6.39023328e-02 -4.03357095e-02 -3.21555106e-02 -5.21063292e-02
 -6.32525942e-02 -6.73473162e-02 -6.07214882e-02 -4.10520941e-02
 -4.93672451e-02 -5.47532434e-02]",0
450,Sachin,3,"[-0.10500107 -0.10831754 -0.10434311 -0.09933666 -0.11188412 -0.08001098
 -0.06858588 -0.0562028  -0.05757215 -0.06393685 -0.05809157 -0.04811766
 -0.04189203 -0.04182656 -0.04848488 -0.06271744 -0.05359411 -0.04606179
 -0.04654307 -0.05129146 -0.06697294 -0.0415917   0.01524761  0.07337097
 -0.05146751 -0.06632927 -0.05891383 -0.04880362 -0.05257728 -0.05716503
 -0.06174335 -0.0515669  -0.04335826 -0.047783   -0.05652144 -0.0617193
 -0.05145342 -0.04350096 -0.05135441 -0.06214924 -0.08067564 -0.06698938
 -0.05671447 -0.06682259 -0.09351155 -0.36848201 -0.29051752 -0.2824153
 -0.55696784 -0.58750739 -0.03009804 -0.04449133 -0.04470276 -0.04844787
 -0.05946369 -0.09382573 -0.10287642 -0.10434443 -0.11569354 -0.11116089
 -0.06864899 -0.04976998 -0.04985112 -0.05513542 -0.07070191 -0.0641198
 -0.0727414  -0.04889529 -0.04592955 -0.05168336]",0
451,Sachin,4,"[-0.09718017 -0.09898375 -0.0942225  -0.1030858  -0.1171418  -0.08073198
 -0.06038917 -0.05235875 -0.06000308 -0.07090164 -0.05606002 -0.04954086
 -0.04249437 -0.04406559 -0.04874219 -0.06140481 -0.05219602 -0.04454492
 -0.04876608 -0.05639245 -0.07928882 -0.060011   -0.04494056 -0.06760987
 -0.19208318 -0.06558125 -0.05908313 -0.04889712 -0.053231   -0.0598285
 -0.059823   -0.05147905 -0.04258396 -0.04977031 -0.05905164 -0.06155873
 -0.05177869 -0.04436433 -0.05123237 -0.0628522  -0.07782432 -0.06656098
 -0.05793522 -0.06947866 -0.09675606 -0.57642473 -0.51140945 -0.40705958
 -0.48133902 -0.50855252 -0.03573802  0.00539902 -0.04780122 -0.0521205
 -0.05923709 -0.07811868 -0.09244213 -0.09798231 -0.11290992 -0.10757707
 -0.05495594 -0.03447833 -0.04891372 -0.05393171 -0.07351253 -0.05820391
 -0.06754424 -0.0440854  -0.04868002 -0.05549816]",0
452,Sachin,5,"[-0.07650562 -0.08549712 -0.06811822 -0.09811368 -0.10220933 -0.07989657
 -0.06746276 -0.05358947 -0.06059145 -0.06667144 -0.05454739 -0.04666406
 -0.04145091 -0.04217241 -0.04751226 -0.06230312 -0.05387288 -0.0459481
 -0.04885471 -0.05379435 -0.08199238 -0.0587113  -0.04901302 -0.07194183
 -0.09443376 -0.06624086 -0.0588235  -0.04854873 -0.05113433 -0.05896058
 -0.06050363 -0.05160051 -0.04302386 -0.0458814  -0.05643891 -0.06163157
 -0.05213625 -0.04369079 -0.04942355 -0.060318   -0.08006176 -0.06652556
 -0.05512992 -0.06592741 -0.09499419 -0.70303738 -0.45666663 -0.31283406
 -0.5247364  -0.57031472 -0.04558591 -0.03633305 -0.03062802 -0.04876904
 -0.06311725 -0.0914012  -0.09782562 -0.10387931 -0.11581583 -0.11185333
 -0.05425972 -0.00275828 -0.04350805 -0.05672944 -0.07547309 -0.04921654
 -0.05547351 -0.04054116 -0.04244484 -0.05085736]",1
453,Sachin,6,"[-0.11073413 -0.08511453 -0.08777989 -0.09529386 -0.1138476  -0.07487151
 -0.05558588 -0.05135988 -0.0542134  -0.0638471  -0.05792966 -0.04563315
 -0.03896142 -0.04299886 -0.04839265 -0.061744   -0.04641357 -0.04387162
 -0.0451034  -0.05386861 -0.08904999 -0.05874681 -0.0467073  -0.05621344
 -0.0499767  -0.06617042 -0.05832361 -0.04833282 -0.05302055 -0.05970637
 -0.06189954 -0.049572   -0.04201959 -0.04788374 -0.05935563 -0.06213254
 -0.05046843 -0.04388687 -0.05089515 -0.06440533 -0.08067506 -0.06147818
 -0.05410636 -0.06924359 -0.09707921 -0.5208499  -0.44787121 -0.38960283
 -0.44260662 -0.44834517  0.01512906 -0.01670091 -0.03275442 -0.04910334
 -0.06059663 -0.09371671 -0.09731267 -0.10201933 -0.11560671 -0.110689
 -0.06362434 -0.01741656 -0.02713706 -0.05347772 -0.07648601 -0.07230258
 -0.04468023 -0.02742601 -0.03399401 -0.04785197]",0
454,Sachin,7,"[-0.09489193 -0.08219833 -0.05820175 -0.10270338 -0.11582977 -0.07709338
 -0.06127715 -0.04158548 -0.05548933 -0.06496452 -0.05418586 -0.04501289
 -0.03415619 -0.0416613  -0.04645126 -0.05995311 -0.05047761 -0.03839294
 -0.04697889 -0.05009805 -0.06984876 -0.05663091 -0.04819166 -0.03245693
 -0.14991369 -0.06586025 -0.05870974 -0.04847321 -0.05375572 -0.05743457
 -0.05998923 -0.04996822 -0.0409204  -0.04916835 -0.05524298 -0.06100739
 -0.05131821 -0.04295786 -0.05013869 -0.05915951 -0.07965458 -0.06452418
 -0.05555413 -0.061479   -0.08885702 -0.46176241 -0.37994312 -0.4711513
 -0.45643001 -0.51993146 -0.00816554 -0.01505489 -0.02611946 -0.03704662
 -0.05078795 -0.08879704 -0.09745913 -0.10013578 -0.1141992  -0.11070635
 -0.05668676 -0.01871633 -0.02467251 -0.04483953 -0.06284658 -0.06774252
 -0.05561886 -0.03973581 -0.04840281 -0.05309535]",0
455,Sachin,8,"[-0.11465926 -0.11468468 -0.10170809 -0.1035571  -0.1202848  -0.08182629
 -0.07287814 -0.05689151 -0.05887432 -0.06861044 -0.05957817 -0.0495954
 -0.04103365 -0.04389413 -0.05071131 -0.06293287 -0.05577971 -0.04645617
 -0.04830902 -0.05746517 -0.08733596 -0.0585327  -0.04838849 -0.07127038
 -0.25616606 -0.06500269 -0.05821963 -0.04888771 -0.05353068 -0.05982252
 -0.06034146 -0.0490217  -0.04377968 -0.0492029  -0.06016118 -0.05932633
 -0.04858935 -0.04304327 -0.04707992 -0.0579456  -0.07911051 -0.06651457
 -0.05697193 -0.0673663  -0.09634385 -0.44445833 -0.53080381 -0.35422541
 -0.48697409 -0.46776424 -0.02010917 -0.03837448 -0.04295224 -0.04676243
 -0.06236415 -0.09369221 -0.10351985 -0.10444694 -0.11570757 -0.11215517
 -0.07258115 -0.05666399 -0.04639531 -0.04772258 -0.07210703 -0.07111318
 -0.07569261 -0.04881983 -0.0503018  -0.05466712]",0
456,Sachin,9,"[-0.10078465 -0.09395808 -0.09288203 -0.10022884 -0.12254148 -0.07973279
 -0.06665008 -0.05383252 -0.0580746  -0.06740581 -0.05591499 -0.04557061
 -0.04015867 -0.04178349 -0.04886028 -0.06153496 -0.05327746 -0.04454099
 -0.04552523 -0.05564885 -0.08080587 -0.05651321 -0.04021068  0.14229947
  0.6387532  -0.06577616 -0.05924113 -0.04791068 -0.05357991 -0.05805866
 -0.05965427 -0.04986836 -0.03885244 -0.04790418 -0.05385728 -0.06051354
 -0.0514097  -0.04244845 -0.05060054 -0.05396816 -0.07870196 -0.06688148
 -0.05470037 -0.06806884 -0.09216961 -0.46702457 -0.441239   -0.473186
 -0.45043716 -0.5479194  -0.04256532 -0.01758396 -0.0385904  -0.05051891
 -0.06052149 -0.08944226 -0.09954643 -0.10325576 -0.11592126 -0.11180122
 -0.0592309  -0.03990271 -0.03060914 -0.0501148  -0.0780417  -0.06626845
 -0.06434854 -0.04805571 -0.04805641 -0.05559889]",1
457,Sachin,10,"[-0.08162382 -0.03308966 -0.04877679 -0.07871758 -0.11668587 -0.07195026
 -0.04415793 -0.02915685 -0.04404078 -0.06416953 -0.0529435  -0.03587651
 -0.02842852 -0.03958961 -0.04718116 -0.05876473 -0.03796471 -0.02981643
 -0.03747149 -0.05378431 -0.0789177  -0.05375172 -0.04770121 -0.03628651
 -0.09190414 -0.06500518 -0.05136161 -0.04147518 -0.04966526 -0.05916317
 -0.05659177 -0.04402998 -0.03615422 -0.03991367 -0.05320167 -0.06049556
 -0.0406714  -0.03813581 -0.042025   -0.05995243 -0.07764502 -0.05298655
 -0.04837069 -0.05606095 -0.09779564 -0.5846953  -0.5090389  -0.41823983
 -0.48000619 -0.47695565 -0.0318877  -0.02363074 -0.02778253 -0.03442543
 -0.05960023 -0.08722519 -0.09018639 -0.09890511 -0.11289345 -0.11079907
 -0.0618518  -0.01668402 -0.0404633  -0.04474133 -0.07081519 -0.05698846
 -0.04488431 -0.03520122 -0.04049369 -0.05263224]",0
458,Sachin,11,"[-0.09606864 -0.11487148 -0.09414462 -0.10253692 -0.12345593 -0.07658116
 -0.06908292 -0.05552665 -0.05792632 -0.06837468 -0.04981186 -0.05079009
 -0.04107775 -0.04176896 -0.04973628 -0.05891509 -0.05471051 -0.04517067
 -0.04732149 -0.05639489 -0.08837831 -0.05819156 -0.04808741 -0.08379688
 -0.21810366 -0.0653808  -0.0590735  -0.04882447 -0.05289554 -0.05997847
 -0.05946838 -0.05147663 -0.04264137 -0.04733469 -0.05925837 -0.06050197
 -0.05153655 -0.04355822 -0.05010846 -0.06425014 -0.07908733 -0.06707213
 -0.05549038 -0.06594823 -0.09862487 -0.66785758 -0.23666686 -0.31388005
 -0.53860186 -0.59263259 -0.02897284 -0.04392395 -0.04137729 -0.04631987
 -0.0612126  -0.08767878 -0.1047601  -0.10331245 -0.11465499 -0.11169907
 -0.06081213 -0.05208342 -0.05150345 -0.0545438  -0.07404589 -0.06448995
 -0.07655521 -0.04874905 -0.05124386 -0.05921336]",0
459,Sachin,12,"[-0.09558823 -0.06407734 -0.06707003 -0.0925807  -0.1031833   0.08569541
  0.02044344 -0.0145747  -0.03653616 -0.05893321 -0.05439325 -0.04206399
 -0.03261822 -0.04029607 -0.04583298 -0.06034993 -0.0492121  -0.03850938
 -0.04056149 -0.04312316 -0.05616373 -0.04970881 -0.05108482 -0.06607395
 -0.23291197 -0.0653045  -0.05839646 -0.04634123 -0.05217645 -0.05822865
 -0.06092272 -0.05143441 -0.03962431 -0.04735259 -0.05590762 -0.05953112
 -0.04996789 -0.04379652 -0.04966369 -0.06013242 -0.07894586 -0.06423607
 -0.05397603 -0.06735303 -0.07706615 -0.44910446 -0.40179027 -0.34906022
 -0.47275195 -0.57001171  0.0599266  -0.00901872 -0.02379279 -0.03573254
 -0.0410799  -0.08973907 -0.09166854 -0.10154592 -0.11412289 -0.10864339
  0.15451164  0.15034997  0.09855411 -0.01462751 -0.04341152 -0.00555457
 -0.0190973  -0.00616208  0.01023041 -0.03611859]",1
460,Sachin,13,"[-0.08872862 -0.04850673 -0.08158955 -0.09821765 -0.11463693 -0.07436837
 -0.03470602 -0.039922   -0.05501841 -0.06369509 -0.05586564 -0.03726619
 -0.0394025  -0.04234617 -0.0455788  -0.05892854 -0.04086539 -0.04053006
 -0.04503822 -0.05394743  0.37002356  0.2531844   0.07392665  0.15190641
  0.15669305 -0.06503628 -0.05734936 -0.04732087 -0.05054622 -0.05759812
 -0.05796721 -0.0493425  -0.04013824 -0.04275862 -0.05234346 -0.05929044
 -0.04914717 -0.04066275 -0.04595739 -0.05581536 -0.07758042 -0.06211709
 -0.05573611 -0.06649366 -0.09078319 -0.57955798 -0.48092385 -0.4631826
 -0.41091826 -0.48310607 -0.04002699 -0.01903864 -0.04270862 -0.04611431
 -0.05928508 -0.08993103 -0.09112649 -0.10250475 -0.11440373 -0.11044141
 -0.06391654  0.00686282 -0.02945786 -0.04630704 -0.07473543 -0.03148945
 -0.0287893  -0.03638963 -0.03477275 -0.04398548]",1
461,Sachin,14,"[-0.09781974 -0.10022822 -0.09977701 -0.10408468 -0.1116067  -0.07786396
 -0.07112367 -0.05480434 -0.05816726 -0.06316191 -0.05382416 -0.04852767
 -0.0419678  -0.04355112 -0.04868982 -0.06075636 -0.05508136 -0.04497861
 -0.04732485 -0.05262895 -0.08430453 -0.05988899 -0.05063295 -0.06649921
 -0.02944853 -0.06458905 -0.05876773 -0.04856661 -0.05188178 -0.05498682
 -0.05866539 -0.0526977  -0.04361493 -0.04681841 -0.05498473 -0.06034632
 -0.05096561 -0.04414966 -0.0503233  -0.06059646 -0.07639235 -0.06785746
 -0.05629058 -0.06600914 -0.08902861 -0.57146129 -0.4348666  -0.36186874
 -0.46365166 -0.57426147 -0.01192507 -0.04665839 -0.04461348 -0.04866755
 -0.05567544 -0.08666246 -0.1016377  -0.10408337 -0.11502588 -0.1103532
 -0.04376723 -0.03942503 -0.04791008 -0.05116886 -0.06678902 -0.0686294
 -0.05947777 -0.0501149  -0.04567876 -0.05186306]",1
462,Sachin,15,"[-0.08834692 -0.0657848  -0.08632954 -0.10197692 -0.11630952 -0.07695254
 -0.05929868 -0.04678659 -0.05918714 -0.06673029 -0.05715053 -0.04342891
 -0.04106152 -0.04274014 -0.04797642 -0.06137948 -0.05051584 -0.0438556
 -0.04712644 -0.05457931 -0.08400534 -0.0586189  -0.05097803 -0.07046086
 -0.22530544 -0.06475884 -0.05838567 -0.0487125  -0.05188378 -0.05692401
 -0.05815651 -0.05141322 -0.04304179 -0.04694156 -0.05711526 -0.0611873
 -0.05114442 -0.04314204 -0.05023986 -0.06062123 -0.07798615 -0.06528859
 -0.05516587 -0.06529705 -0.09159244 -0.68589847 -0.41640127 -0.42462882
 -0.44892126 -0.59106159  0.01946563 -0.0310537  -0.04425906 -0.04779784
 -0.05751689 -0.08960874 -0.09579577 -0.10297385 -0.11522044 -0.10990053
 -0.059769   -0.01856715 -0.04621135 -0.05284458 -0.06514051 -0.0674917
 -0.05538334 -0.03910937 -0.04686394 -0.05328773]",0
463,Sachin,16,"[-0.09894161 -0.07277134 -0.06502177 -0.10489921 -0.10290883 -0.07309372
 -0.05246436 -0.04242696 -0.05810768 -0.05917433 -0.05484952 -0.04393012
 -0.03674326 -0.04354108 -0.04382968 -0.05929947 -0.04770607 -0.03939694
 -0.0477081  -0.0482188  -0.08683    -0.05748406 -0.04961425 -0.06872111
 -0.16756307 -0.06565304 -0.05833142 -0.04789216 -0.05248696 -0.05603817
 -0.06018142 -0.04903298 -0.03980348 -0.04710572 -0.05194277 -0.06101048
 -0.05025938 -0.0433076  -0.04941431 -0.06036421 -0.07912332 -0.062691
 -0.0515677  -0.06611663 -0.08698795 -0.43705037 -0.39717453 -0.38558984
 -0.377579   -0.44727134 -0.02953467 -0.0263312  -0.03354703 -0.05148344
 -0.05200492 -0.08973693 -0.09745684 -0.10058006 -0.11565679 -0.10970601
 -0.04970424 -0.02238883 -0.03035704 -0.05426471 -0.0613593  -0.06829776
 -0.05883657 -0.04521585 -0.05131563 -0.0532069 ]",1
464,Sachin,17,"[-0.07914777 -0.08055202 -0.09902045 -0.09407566 -0.11382956 -0.07417819
 -0.06966119 -0.05688623 -0.05947004 -0.06590788 -0.05375703 -0.04436092
 -0.04206143 -0.04233784 -0.04815342 -0.05804636 -0.05313684 -0.04589482
 -0.04713928 -0.05354471 -0.08471886 -0.05414541 -0.04938878 -0.05005527
 -0.08704418 -0.06390406 -0.05779057 -0.04842696 -0.05268984 -0.05860073
 -0.05630091 -0.05009737 -0.0423477  -0.04801998 -0.05648423 -0.05812717
 -0.04921125 -0.04317184 -0.0498686  -0.05874955 -0.0741846  -0.06153452
 -0.05365237 -0.06798373 -0.09601349 -0.52209007 -0.46447677 -0.38694407
 -0.3474376  -0.52866369 -0.04217647 -0.01788065 -0.03693323 -0.04629528
 -0.06020551 -0.08376215 -0.09272468 -0.10271275 -0.11498615 -0.11124625
 -0.02276046 -0.01845159 -0.03917917 -0.05293858 -0.07249905 -0.06557151
 -0.05943514 -0.05027656 -0.04587653 -0.05748153]",0
465,Sachin,18,"[-0.11456185 -0.09981436 -0.07988417 -0.09270725 -0.12058997 -0.07776774
 -0.06641242 -0.05087163 -0.05487221 -0.06369536 -0.06086848 -0.047105
 -0.04103888 -0.04247698 -0.04965493 -0.06232453 -0.05295826 -0.04401399
 -0.04760827 -0.05408171 -0.08688242 -0.06020596 -0.05169946 -0.07155914
 -0.18443071 -0.06616149 -0.05872772 -0.04905152 -0.05185664 -0.05641712
 -0.06145291 -0.05044903 -0.04454941 -0.04568023 -0.05372552 -0.06180523
 -0.05044525 -0.04422068 -0.05061708 -0.06122806 -0.08070352 -0.06405904
 -0.05609643 -0.06696261 -0.09613209 -0.39589792 -0.46661825 -0.42581548
 -0.45956477 -0.54015171  0.00261171 -0.01338841 -0.03758981 -0.04619923
 -0.05844383 -0.09436348 -0.10047438 -0.10175141 -0.11439358 -0.11009316
 -0.06335569 -0.03384625 -0.03923896 -0.04504032 -0.06763855 -0.06780117
 -0.07309742 -0.043305   -0.04401005 -0.05328844]",0
466,Sachin,19,"[-0.09778539 -0.06734258 -0.09268522 -0.1033507  -0.11065908 -0.07350378
 -0.05342194 -0.04973756 -0.05966779 -0.06479025 -0.05186171 -0.04158716
 -0.04127241 -0.04410896 -0.04487452 -0.05909043 -0.04594298 -0.04384639
 -0.048495   -0.05258374 -0.08193042 -0.05886092 -0.04481791 -0.03849232
 -0.2164805  -0.06525525 -0.05708885 -0.04893    -0.05227531 -0.05786557
 -0.05945224 -0.04845809 -0.0426841  -0.04565236 -0.05575167 -0.05511203
 -0.04889616 -0.04396459 -0.04873902 -0.05959631 -0.07876313 -0.06206419
 -0.05691034 -0.06487516 -0.09203039 -0.46893134 -0.40851441 -0.21875264
 -0.42333076 -0.36699114 -0.03328503 -0.028376   -0.04252823 -0.04888534
 -0.05535717 -0.0896744  -0.09542218 -0.10222883 -0.11553855 -0.10961149
 -0.06476648 -0.02788549 -0.04779016 -0.05466142 -0.07109981 -0.06376964
 -0.04569945 -0.04487645 -0.04767655 -0.05222157]",0
467,Sachin,20,"[-0.10480644 -0.08430579 -0.09392806 -0.07916186 -0.1001241  -0.07727693
 -0.06191652 -0.05263004 -0.0503953  -0.06124264 -0.05699462 -0.04624888
 -0.04059095 -0.038955   -0.04538745 -0.0613161  -0.05061528 -0.04459239
 -0.04154537 -0.05076247 -0.07889532 -0.05785856 -0.04259019 -0.07736202
 -0.048018   -0.06589057 -0.05815887 -0.04872557 -0.05263504 -0.0589398
 -0.05916224 -0.04707603 -0.03971378 -0.04268332 -0.05418536 -0.0616043
 -0.05042048 -0.04317546 -0.04712536 -0.05973999 -0.0802609  -0.06442682
 -0.05606509 -0.05837073 -0.09164553 -0.58598581 -0.36518134 -0.43039698
 -0.36139594 -0.39020146 -0.02960139 -0.03412084 -0.04512226 -0.03727079
 -0.05610157 -0.09071088 -0.09895702 -0.10397441 -0.11231707 -0.10969606
 -0.04814882 -0.03551407 -0.0451815  -0.0377369  -0.06880451 -0.06559956
 -0.06102533 -0.04950707 -0.04589199 -0.04979589]",0
468,Sachin,21,"[-0.058234   -0.06850048 -0.05816957 -0.08992077 -0.11011204 -0.06661856
 -0.0517572  -0.0406939  -0.05454099 -0.06415508 -0.04602425 -0.04623131
 -0.03505933 -0.04257234 -0.04637683 -0.05299511 -0.04686472 -0.03818478
 -0.04714926 -0.05316419 -0.08188731 -0.05888686 -0.05035686 -0.04882018
 -0.07698702 -0.06473077 -0.05703642 -0.04590284 -0.05275005 -0.05749388
 -0.05802909 -0.04872086 -0.03590303 -0.04721034 -0.05341701 -0.05634238
 -0.04940913 -0.04206445 -0.04915316 -0.05915235 -0.0747689  -0.06337779
 -0.05353957 -0.06514331 -0.09104435 -0.7084226  -0.45824359 -0.35949475
 -0.36064362 -0.57267707 -0.00224389 -0.02447367 -0.03290275 -0.04774541
 -0.05492641 -0.07861135 -0.09643283 -0.10006817 -0.11574345 -0.10997866
 -0.0234351  -0.00846025 -0.0367951  -0.05319843 -0.06805146 -0.05392449
 -0.05636723 -0.04102342 -0.04821745 -0.05375694]",1
469,Sachin,22,"[-0.0997283  -0.09555179 -0.098815   -0.10923604 -0.10630611 -0.07920336
 -0.06560538 -0.05683632 -0.05839559 -0.06434071 -0.05612332 -0.04843589
 -0.04101724 -0.04563641 -0.04667041 -0.06290159 -0.05505235 -0.04491339
 -0.04875323 -0.05119822 -0.08465864 -0.0594177  -0.04992198 -0.0307373
 -0.06885668 -0.06592904 -0.05973005 -0.04881094 -0.05230837 -0.05769774
 -0.05497409 -0.04535492 -0.03698364 -0.03965367 -0.05017145 -0.06173991
 -0.05143435 -0.04310862 -0.05057383 -0.06014043 -0.0801565  -0.06771956
 -0.0571796  -0.06734716 -0.08927266 -0.27725803 -0.43841922 -0.27444612
 -0.35295047 -0.4657485  -0.05853609 -0.03556955 -0.04787913 -0.05003302
 -0.05379039 -0.09071329 -0.10116398 -0.10272431 -0.11686722 -0.11079165
 -0.05802811 -0.03212985 -0.04501372 -0.05509717 -0.06775673 -0.02392217
  0.01919217 -0.02632153 -0.00812785 -0.01930485]",1
470,Sachin,23,"[-0.10310833 -0.07299382 -0.08401698 -0.10217843 -0.1062556  -0.0756804
 -0.05654131 -0.04963488 -0.05679408 -0.06156098 -0.05836113 -0.04636293
 -0.04004989 -0.04213271 -0.04856719 -0.06056867 -0.04967118 -0.04329444
 -0.04647813 -0.0498265  -0.08924945 -0.05921028 -0.05077802 -0.05385382
 -0.06519495 -0.06340529 -0.05798738 -0.04891732 -0.05260579 -0.05390725
 -0.05936235 -0.050143   -0.04302527 -0.04849074 -0.05067118 -0.05922128
 -0.05023658 -0.04476509 -0.05002895 -0.05834757 -0.07771123 -0.06235287
 -0.05735338 -0.06552807 -0.08777852 -0.32542465 -0.23481467 -0.24023444
 -0.32625817 -0.53711114 -0.00831887 -0.02165403 -0.04166545 -0.04572176
 -0.05709106 -0.09203384 -0.09678236 -0.10285265 -0.11534563 -0.11118347
 -0.06560118 -0.02492345 -0.03857559 -0.05393585 -0.07313738 -0.06634809
 -0.06083179 -0.04372852 -0.04814541 -0.05876549]",0
471,Sachin,24,"[-0.10195317 -0.0883402  -0.09358194 -0.09666311 -0.09750669 -0.0723188
 -0.05880817 -0.0511972  -0.05560884 -0.06363487 -0.05430697 -0.04606114
 -0.04133322 -0.04101949 -0.04265639 -0.05815944 -0.05019599 -0.04455821
 -0.04549267 -0.05246181 -0.08442566 -0.0591358  -0.04797336 -0.07921782
 -0.17905499 -0.06356071 -0.05698262 -0.04614341 -0.05010637 -0.05582108
 -0.05379078 -0.04997298 -0.03955658 -0.04015984 -0.05176458 -0.05917759
 -0.0497431  -0.04237174 -0.04531111 -0.05463576 -0.07523196 -0.06419098
 -0.05533972 -0.06019069 -0.08183942 -0.55110992 -0.41696078 -0.35787327
 -0.31546807 -0.5233368  -0.04729386 -0.03435392 -0.03980534 -0.04728244
 -0.04558942 -0.08874346 -0.10027079 -0.10383842 -0.11293791 -0.10672798
 -0.06655181 -0.04026166 -0.05328205 -0.05660239 -0.05870722 -0.06807489
 -0.0579343  -0.04657425 -0.04530721 -0.0490255 ]",1
472,Sachin,25,"[-0.10065088 -0.11430375 -0.10438846 -0.09542628 -0.11284528 -0.08148193
 -0.07140793 -0.05568682 -0.05780783 -0.06191326 -0.0574861  -0.04926874
 -0.04349473 -0.04218597 -0.04798095 -0.06192389 -0.05438338 -0.04638784
 -0.0474483  -0.0524006  -0.08752892 -0.06052922 -0.05105911 -0.08822461
 -0.18542653 -0.06444164 -0.0583173  -0.04882401 -0.05281108 -0.05822273
 -0.05849686 -0.05136985 -0.04433382 -0.04601101 -0.05111752 -0.06113754
 -0.05091183 -0.04417554 -0.03606752 -0.06093284 -0.07507182 -0.0659102
 -0.0558996  -0.05282091 -0.09321591 -0.15474367 -0.12360956 -0.19382922
 -0.33584311 -0.32203143 -0.01695015 -0.04966979 -0.03680437 -0.04198981
 -0.05869876 -0.08960542 -0.10169251 -0.10447481 -0.11358555 -0.11060621
 -0.04059015 -0.01994298 -0.04702537 -0.04723676 -0.07086346 -0.06372312
 -0.06164568 -0.04723195 -0.04089038 -0.0555941 ]",0
